city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb,price_avg,clean_date
武汉,整租·阳光100大湖第 2室2厅 南,整租,江夏,藏龙岛,阳光100大湖第,69.84,2,2,1,南,低,27,官方核验|精装|随时看房,未知,未知,2000,2000,未知
武汉,整租·天下龙岭广场 1室1厅 南,整租,洪山,街道口,天下龙岭广场,37.21,1,1,1,南,中,19,官方核验|近地铁|精装|随时看房,链家,3天前维护,1800,1800,2026-01-05
武汉,合租·东湖景园A区 5居室 北卧,合租,洪山,东湖东亭,东湖景园A区,12.36,5,1,2,北,低,30,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,930,930,2026-01-08
武汉,合租·地铁时代常青城 4居室 南卧,合租,东西湖区,将军路,地铁时代常青城,9.5,4,1,2,南,低,11,公寓|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,自如,今天维护,805,805,2026-01-08
武汉,整租·嘉颐新都 2室1厅 南,整租,江汉,CBD西北湖,嘉颐新都,97.83,2,1,1,南,中,6,官方核验|近地铁|精装|随时看房,链家,未知,2500,2500,未知
武汉,合租·东湖春树里 3居室 东卧,合租,武昌,东湖东亭,东湖春树里,19.6,3,1,2,东,高,28,官方核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1290,1290,2026-01-08
武汉,整租·招商·武汉城建未来中心 3室2厅 南,整租,沌口开发区,沌口,招商·武汉城建未来中心,108.15,3,2,1,南,低,33,官方核验|精装,未知,未知,3600,3600,未知
武汉,整租·中国铁建1818中心 1室1厅 南,整租,武昌,楚河汉街,中国铁建1818中心,47.74,1,1,1,南,高,33,官方核验|近地铁|随时看房,未知,2天前维护,2600,2600,2026-01-06
武汉,整租·水仙里社区 2室1厅 南,整租,汉阳,王家湾,水仙里社区,80.39,2,1,1,南,中,7,官方核验|近地铁|精装|随时看房,未知,4天前维护,1300,1300,2026-01-04
武汉,合租·百步亭金桥汇2期 4居室 南卧,合租,江岸,塔子湖,百步亭金桥汇2期,14.6,4,1,2,南,低,46,官方核验|公寓|独立卫生间|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,1130,1130,2026-01-08
武汉,整租·徐东世纪广场 2室2厅 东南,整租,洪山,杨园,徐东世纪广场,92.35,2,2,1,东南,中,32,官方核验|近地铁|精装|随时看房,未知,2天前维护,2800,2800,2026-01-06
武汉,整租·光谷188国际社区 4室2厅 南/北,整租,东湖高新,光谷东,光谷188国际社区,155.0,4,2,2,南 北,高,32,官方核验|近地铁|精装|双卫生间|随时看房,链家,未知,4300,4300,未知
武汉,合租·光谷青年城南区 4居室 东卧,合租,东湖高新,民族大道,光谷青年城南区,5.78,4,1,2,东,低,53,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,760,760,2026-01-08
武汉,合租·星悦城二期 5居室 南卧,合租,江岸,塔子湖,星悦城二期,10.73,5,1,2,南,中,24,官方核验|公寓|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,自如,今天维护,860,860,2026-01-08
武汉,整租·王家湾中央生活区二期 1室1厅 南,整租,汉阳,王家湾,王家湾中央生活区二期,123.52,1,1,1,南,低,32,官方核验|近地铁|精装,未知,未知,3800,3800,未知
武汉,整租·新阳广场 1室1厅 南/北,整租,汉阳,四新,新阳广场,49.85,1,1,1,南 北,中,19,官方核验|近地铁|精装|随时看房,未知,未知,1400,1400,未知
武汉,整租·铂顿国际公寓 1室0厅 南,整租,东湖高新,关西长职,铂顿国际公寓,31.56,1,0,1,南,中,28,官方核验|近地铁|精装|随时看房,未知,2天前维护,1800,1800,2026-01-06
武汉,整租·绿苑小区 1室1厅 南,整租,青山,红钢城,绿苑小区,55.25,1,1,1,南,高,7,官方核验|精装|随时看房,未知,未知,855,855,未知
武汉,整租·省电社区 3室2厅 南,整租,洪山,东湖东亭,省电社区,102.0,3,2,1,南,中,5,官方核验|近地铁|精装,未知,未知,3200,3200,未知
武汉,整租·奥莱汇 2室2厅 南,整租,黄陂,盘龙城,奥莱汇,81.24,2,2,1,南,高,31,官方核验|近地铁|精装|随时看房,未知,未知,1400,1400,未知
武汉,整租·恒大城 3室2厅 南,整租,东西湖区,金银湖,恒大城,93.37,3,2,1,南,高,32,官方核验|精装|随时看房,未知,未知,1850,1850,未知
武汉,合租·金色世家 3居室 南卧,合租,汉阳,七里庙,金色世家,12.8,3,1,1,南,低,12,官方核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,902,902,2026-01-08
武汉,整租·东方北路 1室1厅 东,整租,江夏,纸坊,东方北路,509.43,1,1,1,东,中,5,官方核验|近地铁|随时看房,未知,未知,1000,1000,未知
武汉,整租·碧桂园生态城左岸 3室2厅 南/北,整租,东湖高新,光谷东,碧桂园生态城左岸,104.62,3,2,1,南 北,中,32,官方核验|近地铁|精装,未知,1天前维护,2400,2400,2026-01-07
武汉,整租·海珀御观 4室2厅 南/北,整租,武昌,积玉桥,海珀御观,233.65,4,2,3,南 北,中,43,官方核验|精装|随时看房,链家,1天前维护,9000,9000,2026-01-07
武汉,合租·东湖景园A区 5居室 北卧,合租,洪山,东湖东亭,东湖景园A区,12.36,5,1,2,北,低,30,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,930,930,2026-01-08
武汉,合租·保利中央公馆 4居室 东卧,合租,洪山,新南湖,保利中央公馆,8.6,4,1,1,东,中,33,官方核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,760,760,2026-01-08
武汉,整租·台北三村 3室1厅 南,整租,江岸,台北香港路,台北三村,79.22,3,1,1,南,高,7,官方核验|近地铁|随时看房,未知,2天前维护,1300,1300,2026-01-06
武汉,合租·顶琇国际城 4居室 东卧,合租,江汉,唐家墩,顶琇国际城,12.0,4,1,2,东,高,47,官方核验|公寓|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,自如,今天维护,990,990,2026-01-08
武汉,合租·顶琇国际城 4居室 南卧,合租,江汉,唐家墩,顶琇国际城,10.54,4,1,2,南,高,47,官方核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,930,930,2026-01-08
武汉,整租·港湾江城二期 3室1厅 南/北,整租,沌口开发区,沌口,港湾江城二期,104.93,3,1,2,南 北,中,33,官方核验|近地铁|精装|双卫生间|随时看房,未知,4天前维护,2000,2000,2026-01-04
武汉,整租·都市假日 2室2厅 南/北,整租,东西湖区,金银湖,都市假日,95.25,2,2,1,南 北,中,6,官方核验|精装|随时看房,未知,未知,1800,1800,未知
武汉,整租·关公社区 2室1厅 南,整租,洪山,虎泉杨家湾,关公社区,70.07,2,1,1,南,中,8,官方核验|近地铁|随时看房,链家,3天前维护,1500,1500,2026-01-05
武汉,整租·古田帝园 2室2厅 东南,整租,硚口,古田,古田帝园,90.28,2,2,1,东南,低,18,官方核验|近地铁|精装|随时看房,未知,1天前维护,1800,1800,2026-01-07
武汉,整租·幸福时代四期 1室1厅 南,整租,江岸,后湖,幸福时代四期,40.0,1,1,1,南,中,29,官方核验|精装|随时看房,未知,未知,1100,1100,未知
武汉,整租·海伦小镇 3室2厅 南,整租,沌口开发区,沌口,海伦小镇,97.43,3,2,2,南,中,33,官方核验|近地铁|精装|双卫生间|随时看房,未知,1天前维护,1600,1600,2026-01-07
武汉,整租·润和花园 3室1厅 东南,整租,硚口,宗关,润和花园,88.99,3,1,1,东南,高,6,官方核验|精装|随时看房,未知,1天前维护,1620,1620,2026-01-07
武汉,合租·万科城花璟苑 4居室 南卧,合租,东湖高新,关山大道,万科城花璟苑,8.8,4,1,2,南,低,34,官方核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1060,1060,2026-01-08
武汉,合租·中建御景星城 4居室 南卧,合租,硚口,宗关,中建御景星城,13.5,4,1,1,南,中,33,官方核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,960,960,2026-01-08
武汉,合租·康园小区 3居室 北卧,合租,东湖高新,华科大,康园小区,10.95,3,1,1,北,低,34,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1060,1060,2026-01-08
武汉,整租·顶琇国际城 2室0厅 东,整租,江汉,唐家墩,顶琇国际城,43.62,2,0,1,东,低,41,官方核验|近地铁|精装,未知,2天前维护,3800,3800,2026-01-06
武汉,整租·观澜御苑学苑 3室1厅 东南/南,整租,沌口开发区,沌口,观澜御苑学苑,86.96,3,1,1,东南 南,低,32,官方核验|精装|随时看房,未知,未知,2000,2000,未知
武汉,整租·积玉桥万达SOHO 1室0厅 东北,整租,武昌,积玉桥,积玉桥万达SOHO,173.0,1,0,0,东北,低,30,近地铁,未知,未知,17000,17000,未知
武汉,整租·都会轩 3室2厅 东南,整租,江汉,前进江汉,都会轩,96.0,3,2,2,东南,中,41,官方核验|近地铁|精装|双卫生间|随时看房,链家,未知,4500,4500,未知
武汉,合租·桥机嘉园 3居室 南卧,合租,汉阳,钟家村,桥机嘉园,9.5,3,1,1,南,高,18,官方核验|新上|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,790,790,2026-01-08
武汉,整租·恒大中心 1室0厅 西南,整租,江汉,CBD西北湖,恒大中心,106.96,1,0,0,西南,高,22,近地铁|随时看房,未知,1天前维护,4500,4500,2026-01-07
武汉,独栋·乐柚公寓 一号店 优享四人间/年签钜惠/房东直租 4室1厅,独栋,未知,未知,未知,50.0,4,1,1,未知,未知,0,官方核验|独栋公寓|精装|有阳台|开放厨房|押一付一,乐柚公寓,2个月前维护,1350,1350,2025-11-09
武汉,整租·华侨苑 3室1厅 东南,整租,江岸,育才花桥,华侨苑,117.86,3,1,1,东南,高,15,官方核验|近地铁|随时看房,未知,未知,3000,3000,未知
武汉,整租·张家湾小区 3室1厅 南/北,整租,武昌,水果湖,张家湾小区,102.9,3,1,1,南 北,高,6,官方核验|近地铁|精装,未知,未知,3600,3600,未知
武汉,整租·东风阳光城一、二期 4室2厅 南/北,整租,沌口开发区,沌口,东风阳光城一、二期,144.58,4,2,2,南 北,中,6,官方核验|近地铁|精装|双卫生间,未知,未知,2600,2600,未知
武汉,整租·恒大名都 4室2厅 南,整租,黄陂,盘龙城,恒大名都,156.66,4,2,2,南,中,32,官方核验|精装|双卫生间|随时看房,未知,未知,2250,2250,未知
武汉,整租·江北第一府东苑 3室2厅 南/北,整租,黄陂,前川,江北第一府东苑,117.04,3,2,2,南 北,中,7,官方核验|精装|双卫生间,未知,未知,1100,1100,未知
武汉,合租·金地格林东郡 4居室 北卧,合租,东湖高新,民族大道,金地格林东郡,8.6,4,1,1,北,高,33,官方核验|新上|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,863,863,2026-01-08
武汉,整租·仁义社区 2室1厅 南,整租,江岸,黄埔永清,仁义社区,43.0,2,1,1,南,高,6,官方核验|近地铁|精装|随时看房,未知,未知,2000,2000,未知
武汉,整租·东风阳光城三期 1室1厅 南,整租,沌口开发区,沌口,东风阳光城三期,61.7,1,1,1,南,低,11,官方核验|近地铁|精装|随时看房,未知,1天前维护,1500,1500,2026-01-07
武汉,整租·凯德西城 2室2厅 南,整租,硚口,古田,凯德西城,59.72,2,2,1,南,低,21,官方核验|精装,未知,未知,2500,2500,未知
武汉,整租·首义新村 3室1厅 南,整租,武昌,首义,首义新村,87.65,3,1,1,南,中,9,官方核验|近地铁,未知,4天前维护,1600,1600,2026-01-04
武汉,整租·顶琇晶城 3室1厅 南,整租,江汉,唐家墩,顶琇晶城,111.69,3,1,2,南,低,30,官方核验|近地铁|精装|双卫生间|随时看房,未知,未知,3000,3000,未知
武汉,合租·中建南湖壹号 4居室 北卧,合租,洪山,珞狮南路,中建南湖壹号,8.8,4,1,2,北,低,46,官方核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,860,860,2026-01-08
武汉,合租·名流人和天地四期 6居室 北卧,合租,黄陂,盘龙城,名流人和天地四期,125.5,6,1,2,北,中,27,官方核验|押一付一|随时看房,未知,3天前维护,700,700,2026-01-05
武汉,合租·金地阳光城南区 4居室 南卧,合租,东湖高新,民族大道,金地阳光城南区,16.7,4,1,2,南,中,7,新上|公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,自如,今天维护,1490,1490,2026-01-08
武汉,合租·招商公园二期瑞府 2居室 南卧,合租,汉阳,四新,招商公园二期瑞府,126.81,2,0,1,南,中,29,官方核验|精装|随时看房,未知,未知,1000,1000,未知
武汉,独栋·魔方公寓 武汉融创智谷园区店 融创智谷园区包物业双床标间 整租一居室独卫可做饭 近地铁无中介费 1室1厅,整租,未知,未知,未知,35.0,1,1,1,未知,未知,0,官方核验|独栋公寓|拎包入住|近地铁|精装|有阳台|开放厨房|押一付一,魔方公寓,4个月前维护,2050,2050,2025-09-10
武汉,整租·帝斯曼国际中心 1室1厅 南/北,整租,武昌,中南丁字桥,帝斯曼国际中心,41.2,1,1,1,南 北,中,45,官方核验|近地铁|精装|随时看房,未知,未知,2650,2650,未知
武汉,合租·顶琇国际城 3居室 南卧,合租,江汉,唐家墩,顶琇国际城,10.83,3,1,1,南,高,46,新上|公寓|月租|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,860,860,2026-01-08
武汉,整租·凯旋门广场 4室1厅 东南/北,整租,洪山,徐东,凯旋门广场,157.02,4,1,1,东南 北,中,23,官方核验|精装,未知,5天前维护,4885,4885,2026-01-03
武汉,独栋·武汉鼎橙公寓 软件园店 可短租无中介费 精装带阳台一居室 月付 可做饭 1室1厅,独栋,未知,未知,未知,40.0,1,1,1,未知,未知,0,官方核验|独栋公寓|拎包入住|精装|有阳台|开放厨房|押一付一,武汉鼎橙公寓,28天前维护,1680,1680,2025-12-11
武汉,合租·金地天悦 4居室 南卧,合租,东湖高新,关西长职,金地天悦,12.0,4,1,1,南,中,34,官方核验|公寓|月租|拎包入住|押一付一|随时看房,橙心寓,2天前维护,940,940,2026-01-06
武汉,整租·仪表厂宿舍 2室1厅 南/北,整租,东湖高新,光谷广场,仪表厂宿舍,71.0,2,1,1,南 北,中,6,官方核验|业主自荐|精装|随时看房,链家,未知,2000,2000,未知
武汉,整租·碧溪苑一期 2室1厅 南/北,整租,汉阳,七里庙,碧溪苑一期,80.85,2,1,1,南 北,中,7,官方核验|近地铁|随时看房,未知,4天前维护,1300,1300,2026-01-04
武汉,合租·统建新干线 4居室 南卧,合租,江岸,堤角,统建新干线,15.3,4,1,2,南,高,31,官方核验|公寓|独立卫生间|月租|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,1060,1060,2026-01-08
武汉,合租·尚文创业城 4居室 南卧,合租,洪山,虎泉杨家湾,尚文创业城,29.97,4,1,2,南,低,8,官方核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1230,1230,2026-01-08
武汉,整租·桃花源南区 3室2厅 南,整租,东湖高新,光谷东,桃花源南区,129.0,3,2,2,南,中,26,官方核验|精装|双卫生间|随时看房,未知,1天前维护,2700,2700,2026-01-07
武汉,整租·金桥凤凰华庭 3室2厅 南,整租,汉阳,钟家村,金桥凤凰华庭,166.28,3,2,2,南,高,11,官方核验|近地铁|精装|双卫生间,未知,未知,3800,3800,未知
武汉,整租·保利蓝海郡 3室2厅 南,整租,洪山,卓刀泉,保利蓝海郡,85.75,3,2,1,南,中,33,官方核验|精装|随时看房,未知,2天前维护,2400,2400,2026-01-06
武汉,整租·常青街扬子社区 2室2厅 南/北,整租,江汉,CBD西北湖,常青街扬子社区,77.37,2,2,1,南 北,高,7,官方核验|近地铁|随时看房,未知,2天前维护,1200,1200,2026-01-06
武汉,整租·保和墨水湾 3室1厅 东南,整租,汉阳,钟家村,保和墨水湾,111.0,3,1,2,东南,低,18,官方核验|精装|双卫生间,链家,4天前维护,2500,2500,2026-01-04
武汉,整租·新城阅璟台 3室2厅 东南/南,整租,洪山,白沙洲,新城阅璟台,127.83,3,2,2,东南 南,高,48,官方核验|精装|双卫生间|随时看房,链家,未知,2000,2000,未知
武汉,合租·保利公园九里 4居室 南卧,合租,洪山,老南湖,保利公园九里,10.29,4,1,1,南,中,34,官方核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,790,790,2026-01-08
武汉,整租·金桥公馆 1室1厅 南/北,整租,汉阳,四新,金桥公馆,50.18,1,1,1,南 北,中,37,精装|随时看房,未知,未知,1500,1500,未知
武汉,整租·香港映象 1室1厅 南,整租,硚口,古田,香港映象,41.78,1,1,1,南,高,26,官方核验|近地铁|精装,未知,未知,1500,1500,未知
武汉,合租·凯乐花园 4居室 东卧,合租,武昌,中南丁字桥,凯乐花园,17.36,4,1,2,东,低,22,官方核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1096,1096,2026-01-08
武汉,整租·宝业光谷丽都 2室1厅 南/北,整租,东湖高新,民族大道,宝业光谷丽都,65.0,2,1,1,南 北,低,16,官方核验|精装,未知,未知,2300,2300,未知
武汉,合租·绿地光谷星河绘 4居室 北卧,合租,东湖高新,光谷东,绿地光谷星河绘,7.4,4,1,2,北,高,33,官方核验|公寓|拎包入住|精装|押一付一|随时看房,自如,1天前维护,760,760,2026-01-07
武汉,合租·保利花园 4居室 南卧,合租,东湖高新,关山大道,保利花园,10.0,4,1,2,南,低,20,官方核验|新上|公寓|月租|拎包入住|近地铁|押一付一|随时看房,橙心寓,5天前维护,910,910,2026-01-03
